time,time,dsdx_hf,dsdx_depavg,dsdx_model,dsdx_polaris,SMB_dsdz_highfreq,DMB_dsdz_highfreq,u_tidal_DMB,u_tidal_SMB,tidal_range_RWC_m,tidal_range_GG_m,SMB_Kd,DMB_Kd,sta32_Chla_mg_m3,sta32_Chla_calculated_mg_m3,sta32_DO_percsat,sta32_SPM_mg_L,sta32_sal_PSU,sta32_temp_degC,sta32_dsdz,sta32_Chla_comb_mg_m3,sta32_Kd_comb,sta32_Kd_depth_m,sta27_Chla_mg_m3,sta27_Chla_calculated_mg_m3,sta27_DO_percsat,sta27_SPM_mg_L,sta27_sal_PSU,sta27_temp_degC,sta27_dsdz,sta27_Chla_comb_mg_m3,sta27_Kd_comb,sta27_Kd_depth_m,DMB_SFEI_Chla_RFU,DMB_SFEI_Chla_microgL,DMB_SFEI_DO_percsat,DMB_SFEI_DO_mg_L,DMB_SFEI_Sal_PSU,SMB_SFEI_Chla_RFU,SMB_SFEI_Chla_microgL,SMB_SFEI_DO_percsat,SMB_SFEI_DO_mg_L,SMB_SFEI_Sal_PSU,DMB_lower_SpCond_uS_cm,DMB_upper_SpCond_uS_cm,SMB_lower_SpCond_uS_cm,SMB_upper_SpCond_uS_cm,UC_precip_mm,UC_solrad_w_sqm,UC_avg_wind_speed_m_sec,FRE_precip_mm,FRE_solrad_w_sqm,FRE_avg_wind_speed_m_sec,SJ_precip_mm,SJ_solrad_w_sqm,SJ_avg_wind_speed_m_sec,PSP_precip_mm,PSP_solrad_w_sqm,PSP_avg_wind_speed_m_sec,Moff_precip_mm,GUAD_discharge_cfs,COY_discharge_cfs,ALA_flood_channel_discharge_cfs,ALA_creek_discharge_cfs,Delta_discharge_cfs,sta27_tidal_vel
10/1/2014,10/1/2014,0.015072373,,-0.038897,,-0.022363936,0.012414508,0.634101,0.714823,2.14,1.462,2.754728998,2.818472188,,,,,,,,,,,,,,,,,,,,,1.386202863,5.377224663,92.62815987,6.743588841,33.43193237,1.820814874,7.342384063,92.20180328,6.719871896,32.92153537,50755.55556,50622.82609,50843.01075,50545.83333,0,214,1.1,,,,,,,0,229,1.1,0,5.41,3.4,0,26.3,7670,
10/2/2014,10/2/2014,0.0016584,,,,-0.018155933,0.014598447,0.62738,0.723115,2.228,1.57,2.660093376,2.631490669,,,,,,,,,,,,,,,,,,,,,1.407763948,5.463468906,93.31602313,6.794963444,33.33038853,1.979348323,7.976517828,93.30308888,6.769484744,32.60294933,50582.97872,50523.95833,,50457.29167,0,211,0.9,,,,,,,0,228,0.9,0,5.33,3.29,0,25.6,7450,
10/3/2014,10/3/2014,,,,,,0.011412811,0.67999,0.769735,2.259,1.594,2.691400225,2.653220773,,,,,,,,,,,,,,,,,,,,,1.316492989,5.098384947,94.18605415,6.812668689,33.21162189,2.025584641,8.161463152,93.37784586,6.812533855,32.18788031,50481.25,50366.66667,,50319.79167,0,161,1.1,,,,,,,0,221,1.1,0,5.27,3.29,0,24.9,7230,
10/4/2014,10/4/2014,,,,,,0.011286905,0.733915,0.834494,2.368,1.646,3.005670505,2.923891854,,,,,,,,,,,,,,,,,,,,,1.172268617,4.521487553,94.58901132,6.804525,33.09973472,1.730043753,6.979299548,90.59480701,6.614869734,31.95718059,50375.53191,50288.54167,,50278.125,0,209,0.9,,,,,,,0,220,0.9,0,5.36,3.4,0,25.3,6770,
10/5/2014,10/5/2014,,,,,,0.016549617,0.825386,0.899517,2.453,1.681,3.166928208,3.247208257,,,,,,,,,,,,,,,,,,,,,1.117098689,4.300807778,93.70047023,6.714548337,32.99808546,1.636137667,6.603675389,90.20623439,6.598975719,31.45841522,50512.90323,50326.04167,,50241.66667,0,209,0.9,,,,,,,0,218,0.9,0,5.51,3.38,0,26.3,6670,
10/6/2014,10/6/2014,-0.0041609,,,,-0.008951867,-0.050321161,0.86079,0.943398,2.552,1.759,3.360075069,3.670177864,,,,,,,,,,,,,,,,,,,,,1.164499117,4.490409404,92.27117753,6.603166067,32.90235034,1.512817777,6.110395543,89.22380871,6.525461137,,49852.63158,50346.875,50345.65217,50223.95833,0,203,0.9,,,,,,,0,209,1,0,5.19,3.22,0,26.1,6500,
10/7/2014,10/7/2014,-0.000631215,,,,-0.010941054,-0.011946,0.897765,1.035883,2.581,1.7,3.539267796,4.243088586,,,,,,,,,,,,,,,,,,,,,1.252700333,4.84321428,90.40352857,6.501141871,32.81986352,1.400681562,5.661850865,88.34231526,6.468660334,,50151.57895,50193.75,50391.39785,50193.75,0,182,1,,,,,,,0.1,206,1.1,0,5.59,3.09,0,20.1,6170,
10/8/2014,10/8/2014,0.0368875,,,,-0.016176633,0.011819562,0.918422,0.974802,2.684,1.894,3.823399281,4.952145948,,,,,,,,,,,,,,,,,,,,,1.357568832,5.262688505,89.07615743,6.436603952,32.71292705,1.376914263,5.566781663,87.39014698,6.414525239,,50198.95833,,50364.04494,50159.78261,0,198,0.9,,,,,,,0,205,1.2,0,5.37,3.5,0,3.31,6140,
10/9/2014,10/9/2014,,,,,-0.008255505,,0.907747,1.080003,2.799,1.989,4.007600359,5.46156669,,,,,,,,,,,,,,,,,,,,,1.428676742,5.547120097,87.64160739,6.373419012,32.5320305,1.393801604,5.634330703,86.70947903,6.387615776,,,,50128.7234,50048.95833,0,185,1.1,,,,,,,0,193,1.3,0,5.55,3.49,0,2.56,5960,
10/10/2014,10/10/2014,-0.035048323,,,,-0.00483538,,0.854812,1.060318,2.865,2.027,3.978250051,5.503259863,,,,,,,,,,,,,,,,,,,,,1.469209695,5.709251989,87.02322482,6.385148259,32.33866434,1.379093253,5.575497589,86.229452,6.385410726,,,50401.04167,50006.38298,49948.95833,0,146,1.4,,,,,,,0,175,1.3,0,5.57,3.46,0,4.94,6000,
10/11/2014,10/11/2014,0.010671969,,,,-0.001324625,,0.79846,1.010943,2.807,2.014,3.925256872,5.228626036,,,,,,,,,,,,,,,,,,,,,1.483194821,5.765192537,87.20286867,6.455925334,32.16615622,1.332763716,5.390179326,85.82258725,6.384868098,,,50143.61702,,,0,184,1,,,,,,,0,184,1.2,0,5.33,3.72,0,23.6,6000,
10/12/2014,10/12/2014,,,,,,,0.750662,0.942673,2.654,1.914,3.879236756,4.856179233,,,,,,,,,,,,,,,,,,,,,1.428488505,5.546367387,87.2512712,6.472457142,32.0044129,1.377540947,5.569288147,87.01882817,6.468879935,,,50195.83333,,,0,192,0.9,,,,,,,0.1,204,0.9,0,5.47,3.83,0,25,6290,
10/13/2014,10/13/2014,,,,,,,0.685784,0.839605,2.471,1.702,3.643555689,4.19691002,,,,,,,,,,,,,,,,,,,,,1.301699084,5.039209589,88.0401743,6.533611446,31.85427042,1.331518883,5.385199926,87.03624784,6.473942352,,,49963.54167,,,0,188,1.3,,,,,,,0.1,198,1.7,0,5.36,3.49,0,24.3,5500,
10/14/2014,10/14/2014,,,,,,,0.615244,0.72662,2.201,1.512,3.832682755,4.141235717,,,,,,,,,,,,,,,,,,,,,1.366037884,5.296564811,89.58157421,6.674959287,31.71383343,1.192747358,4.830113811,85.81023117,6.395867678,,,50017.70833,,,0,137,1.3,,,,,,,0,41,3.3,0,5.5,3.4,0,24,5340,
10/15/2014,10/15/2014,,-0.013858,,-0.01940133,,,0.572155,0.627141,1.935,1.369,3.6825787,4.410237793,3.1,3.2,87,14.9,33.25,20.67,0,3.1,,,3.4,2.9,89,12,32.9,20.36,-0.02375,3.4,1.11,1,1.257603596,4.862827479,90.37252765,6.770337315,31.56327416,1.194618989,4.837600436,87.57112831,6.547212526,,,,,,0.25,133,1.3,,,,,,,9.1,130,1.7,0,5.33,3.53,0,25.4,6700,0.140430133
10/16/2014,10/16/2014,,,,,,,0.533359,0.558907,1.821,1.28,3.560755815,3.36183036,,,,,,,,,,,,,,,,,,,,,1.256210511,4.857255217,92.04487607,6.92016551,31.45890933,1.289966308,5.218989703,87.05696566,6.516242284,,,,,,0,156,1.1,,,,,,,0,149,1.1,0,5.41,3.8,0,22.5,6150,
10/17/2014,10/17/2014,,,,,,,0.563285,0.544339,1.81,1.261,2.370763402,2.101664609,,,,,,,,,,,,,,,,,,,,,1.304680614,5.051135554,92.70042264,6.967307661,32.4128469,1.468525093,5.933225186,89.02633989,6.674615068,,,,,,0,133,0.7,,,,,,,0,122,1.4,0,5.06,3.74,0,5.42,6160,
10/18/2014,10/18/2014,-0.007676081,,,,-0.005900764,0.070818172,0.598283,0.549381,1.836,1.225,2.360166263,2.129837779,,,,,,,,,,,,,,,,,,,,,1.180481406,4.554338708,93.77053715,7.000076019,33.35325892,1.296728902,5.246040152,89.48990159,6.722510527,,50668.75,50125,49838.46154,49747.72727,0,166,1.1,,,,,,,0,182,1,0,5.3,3.81,0,5.01,5930,
10/19/2014,10/19/2014,-0.016521315,,,,-0.00776836,0.045118813,0.67221,0.597756,1.91,1.26,2.433849808,2.255769266,,,,,,,,,,,,,,,,,,,,,1.099485793,4.230356228,95.84263284,7.134668205,33.37853393,1.275349274,5.160521779,89.3221109,6.704215308,,,50165.26316,49881.52174,49761.45833,0,163,1.2,,,,,,,0,163,1.2,0,5.33,3.8,0,13.3,5800,
10/20/2014,10/20/2014,-0.012241074,,,,-0.011088429,0.031818047,0.693028,0.687276,1.969,1.318,2.587861127,2.542634383,,,,,,,,,,,,,,,,,,,,,1.057098681,4.060807926,94.7735882,7.071722301,33.34343665,1.179001438,4.77513001,89.19080307,6.699163924,,50381.25,50084.375,49978.125,49792.3913,0.51,63,1.1,,,,,,,0.2,99,1.3,0.5,5.58,3.73,0,24.4,5630,
10/21/2014,10/21/2014,-0.005814348,,,,-0.011920267,0.035401411,0.706292,0.738637,1.999,1.409,2.807329088,2.844222677,,,,,,,,,,,,,,,,,,,,,0.955391862,3.653980436,92.66966944,6.969934077,33.27110947,1.086922096,4.406813053,88.94638046,6.692698965,,50322.10526,50013.68421,49915.55556,49847.91667,0,163,1.2,,,,,,,0,175,1.4,0,5.62,3.74,0,25.1,6090,
10/22/2014,10/22/2014,-0.004747957,,,,-0.000999283,0.031906791,0.750726,0.813021,2.172,1.464,3.013470023,3.254807249,,,,,,,,,,,,,,,,,,,,,1.026836402,3.939758707,92.86825998,7.011099145,33.22110108,1.113791596,4.514290894,88.97317744,6.716118493,,50188.04348,49911.95652,49909.78261,49900,0,107,1.4,,,,,,,0,166,1.2,0,5.73,3.62,0,19.1,5900,
10/23/2014,10/23/2014,-0.006638053,,,,0.007054532,0.026063333,0.76327,0.823475,2.404,1.667,3.080536104,3.241920106,,,,,,,,,,,,,,,,,,,,,1.145238326,4.4133662,92.3681179,6.97102377,33.19569371,1.107027547,4.487234789,88.78276104,6.711151994,,50122.91667,49890.625,49801.08696,49937.5,0,135,0.9,,,,,,,0,118,0.9,0,5.44,3.44,0,5.42,5960,
10/24/2014,10/24/2014,-0.010873266,,,,0.017110947,0.029641115,0.792244,0.852788,2.592,1.836,3.264409748,3.640347412,,,,,,,,,,,,,,,,,,,,,1.249984156,4.832349854,91.83598363,6.929700607,33.23792046,1.097559043,4.449360383,88.43719334,6.688168987,,50180.20833,49882.29167,49744.79167,49961.45833,0,156,1.2,,,,,,,0,170,1.9,0,5.38,3.47,0,3.49,5750,
10/25/2014,10/25/2014,-0.005029598,,,,0.008318474,0.038705398,0.813997,0.892981,2.683,1.841,3.590280217,4.304330221,,,,,,,,,,,,,,,,,,,,,1.351919383,5.240090755,91.96585345,6.963584018,33.16491932,1.074025531,4.355226729,88.77572785,6.728717144,,50184.375,49829.03226,49769.89247,49878.125,6.35,132,1.5,,,,,,,5.7,71,1.9,2.5,8.97,6.92,0.01,3.45,5600,
10/26/2014,10/26/2014,0.005558319,,,,0.001938374,0.03759726,0.777267,0.911267,2.664,1.899,3.707948422,4.552337738,,,,,,,,,,,,,,,,,,,,,1.282799366,4.963610473,90.98530237,6.924429891,33.15338242,1.087429105,4.408840937,88.56165298,6.724673057,,50057.29167,49731.25,49916.12903,49885.41667,0.25,158,1.2,,,,,,,0,166,1.4,0,6.18,4.94,0,15.2,6830,
10/27/2014,10/27/2014,0.0501775,,,,-0.005736156,0.039730766,0.723952,0.887116,2.668,1.945,3.843703949,4.859275549,,,,,,,,,,,,,,,,,,,,,1.353080185,5.244734043,90.9391726,6.991763824,33.17768013,1.147771358,4.650209716,88.74676234,6.760681043,,50054.25532,49713.54167,,49877.08333,0,153,1,,,,,,,0,154,1,0,5.91,3.77,0,20.4,6410,
10/28/2014,10/28/2014,,,,,,0.038774875,0.707081,0.86437,2.554,1.853,3.70605251,4.515521618,,,,,,,,,,,,,,,,,,,,,1.421090495,5.516775054,91.63738414,7.084641424,33.24828349,1.186502022,4.805132576,89.19107219,6.816772441,,50043.75,49713.54167,,49836.45833,0,150,0.9,,,,,,,0,167,0.9,0,6.32,3.78,0,23.4,6570,
10/29/2014,10/29/2014,-0.005612484,,,,,0.039723635,0.651978,0.832366,2.444,1.752,3.380671707,3.844669027,,,,,,,,,,,,,,,,,,,,,1.456006921,5.656441045,92.93851211,7.184268856,33.24259749,1.250051484,5.059330527,90.04264463,6.890788148,,50036.45833,49700,,49773.95833,0,148,0.7,,,,,,,0,167,0.9,0,6.18,3.69,0,22,6890,
10/30/2014,10/30/2014,0.00878174,,,,,0.0412176,0.650027,0.808891,2.338,1.582,3.074452502,3.264922754,,,,,,,,,,,,,,,,,,,,,1.234639911,4.770972822,92.10305128,7.11034346,33.28467227,1.167366183,4.728589258,89.31608322,6.832350086,,49988.42105,49650,,49722.91667,0,101,1.1,,,,,,,0,96,1.3,0,6.41,3.97,0,20.8,6770,
10/31/2014,10/31/2014,0.011082087,,,,,0.044958448,0.635938,0.796773,2.218,1.526,3.120275734,3.413831962,,,,,,,,,,,,,,,,,,,,,1.006376723,3.857920106,89.80910374,6.967442952,33.20586337,1.020967407,4.142993868,88.04907549,6.759336853,,49984.375,49595.83333,,49707.6087,7.37,22,0.8,,,,,,,11.8,33,1.6,3.6,82.6,73.7,0.42,16.2,7230,
11/1/2014,11/1/2014,0.014705281,,,,,0.047081229,0.678562,0.798314,2.18,1.498,3.218281235,3.565403933,,,,,,,,,,,,,,,,,,,,,0.813734181,3.087349713,87.12655086,6.830908769,33.107393,0.82308186,3.351451978,86.65877678,6.67804622,,49812.5,49400,,49709.375,1.27,116,1.1,,,,,,,0,139,1.8,0.8,23.6,70.3,0.42,15.7,7180,
11/2/2014,11/2/2014,0.021292781,,,,,0.046569187,0.722837,0.808253,2.301,1.555,3.458943547,4.013678689,,,,,,,,,,,,,,,,,,,,,0.785534109,2.974549815,87.08112458,6.90491618,32.94867034,0.857666598,3.489790935,86.40808803,6.700967726,,49609.375,49186.45833,,49655.20833,0.25,146,1,,,,,,,0,149,1.1,0,7.62,13.9,0,30.7,7550,
11/3/2014,11/3/2014,0.022431458,-0.009555,,-0.011086475,,0.047143833,0.782612,0.919079,2.441,1.644,3.595796584,4.252031839,2.5,2.4,86,38.8,32.9,17.86,0.00125,2.5,2.4,1,3.8,3.7,89,13.9,32.7,18.07,-0.005,3.8,1.28,1,0.779435234,2.950153957,87.1978365,6.936027898,32.84245481,0.881164277,3.583781404,86.04469196,6.703883164,,49448.42105,49007.29167,,49577.08333,0,132,0.9,,,,,,,0,128,1,0,6.3,8.44,0,28.6,7730,-0.38321165
11/4/2014,11/4/2014,0.023624708,,,,,0.047851968,0.822017,1.015023,2.521,1.878,3.806852309,4.707638193,,,,,,,,,,,,,,,,,,,,,0.761441663,2.878179905,86.5829588,6.892620065,32.75369221,0.882416906,3.588792062,85.55228499,6.683003392,,49347.91667,48896.875,,49516.66667,0,137,0.8,,,,,,,0,125,0.8,0,6,6.59,0,27.4,7710,
11/5/2014,11/5/2014,0.045139781,,,,,0.063969344,0.859279,1.069471,2.839,1.977,4.098986147,5.409961758,,,,,,,,,,,,,,,,,,,,,0.772426824,2.922120424,85.44030285,6.801134834,32.36850813,0.892418432,3.628798148,84.90926475,6.632779628,32.96970134,,,,49482.95455,0,137,0.7,,,,,,,0,141,0.8,0,6.34,6,0,27,7290,
11/6/2014,11/6/2014,0.005933297,,,,,,0.843002,1.058429,2.99,2.112,4.278666658,5.783519876,,,,,,,,,,,,,,,,,,,,,0.730357989,2.753845196,84.422511,6.699073409,32.21109841,0.864714484,3.517982453,84.36641476,6.580027456,32.95071334,,49005.20833,,49494.79167,0,134,0.9,,,,,,,0,140,0.9,0,6.6,5.91,0,26.8,7300,
11/7/2014,11/7/2014,0.020205031,,,,,,0.839399,1.070759,3.056,2.222,4.434202102,6.286900459,,,,,,,,,,,,,,,,,,,,,0.75980688,2.871640587,83.88656565,6.650498791,32.19055118,0.902841117,3.670488851,84.42142145,6.586627982,32.91021691,,49035.41667,,49460.41667,0,194,1.1,,,,,,,0,119,0.8,0.3,6.44,5.96,0,26.8,7450,
11/8/2014,11/8/2014,0.018848646,,,,,,0.833613,1.066285,3.039,2.202,4.392244193,6.195879788,,,,,,,,,,,,,,,,,,,,,0.76738625,2.901958043,82.67160191,6.557136132,32.2220705,0.904322202,3.676413383,83.77158704,6.536866378,32.87828675,,49053.125,,49442.70833,0,125,0.7,,,,,,,0,146,0.8,0,6.41,5.84,0,26.9,7430,
11/9/2014,11/9/2014,0.019067562,,,,,,0.790247,1.020398,2.99,2.155,4.291245732,5.948302285,,,,,,,,,,,,,,,,,,,,,0.758397826,2.866004402,81.72071583,6.482072703,32.02405594,0.874188011,3.555876559,83.28341596,6.498169593,32.83822982,,49102.08333,,49409.375,0,126,0.8,,,,,,,0,142,0.8,0,6.01,5.65,0,26.7,7140,
11/10/2014,11/10/2014,0.014835531,,,,,,0.732498,0.92957,2.744,1.982,4.245594609,5.828900371,,,,,,,,,,,,,,,,,,,,,0.806519532,3.058491447,82.3062966,6.529299631,32.1650053,0.938232638,3.812055011,83.50036538,6.518101164,32.82019898,,49139.58333,,49379.16667,0,117,0.9,,,,,,,0,105,1.5,0,5.62,5.47,0,26.7,6930,
11/11/2014,11/11/2014,0.014054615,,,,,,0.724606,0.809957,2.406,1.734,3.941701485,5.207425096,,,,,,,,,,,,,,,,,,,,,0.85354143,3.246578925,82.72834034,6.586087466,32.15160972,0.930755534,3.782146534,83.21656819,6.507518534,32.81981438,,49118.75,,49353.125,0,94,1.1,,,,,,,0,67,1.6,0,5.54,5.74,0,26.6,7320,
11/12/2014,11/12/2014,0.016521677,,,,,,0.649616,0.71116,2.124,1.471,3.594719191,4.299218054,,,,,,,,,,,,,,,,,,,,,0.859174969,3.269113354,82.52180618,6.584496607,32.37189287,0.931953537,3.786938747,82.95456713,6.496641923,32.84486105,,49086.45833,,49353.125,0,104,1,,,,,,,0.3,129,1.3,0.8,5.53,5.76,0,18.1,7770,
11/13/2014,11/13/2014,0.011650792,,,,,,0.540725,0.627178,1.937,1.367,3.345297628,3.90889433,,,,,,,,,,,,,,,,,,,,,0.877168168,3.341085958,84.92811719,6.798889074,32.32603222,0.905889105,3.682680947,84.71319747,6.642232842,32.76294025,,49088.54167,,49228.125,10.92,47,1.2,,,,,,,4.6,51,1.2,2.5,12.6,30.3,3.86,52.3,7740,
11/14/2014,11/14/2014,0.026983063,,,,,,0.533991,0.571804,1.79,1.24,2.985280356,3.190251938,,,,,,,,,,,,,,,,,,,,,0.847269863,3.221492589,85.50960579,6.864443633,32.28042263,0.881767902,3.586196283,84.53013258,6.643285872,32.74248741,,48718.75,,49210.41667,0,112,1.1,,,,,,,0,120,1.3,0,6.17,8.93,0,40.5,7680,
11/15/2014,11/15/2014,0.018713542,,,,,,0.536785,0.529727,1.772,1.253,2.887723814,3.011454376,,,,,,,,,,,,,,,,,,,,,0.923460695,3.526255937,87.21897062,7.023865252,32.17699028,0.862685853,3.509867737,84.22596029,6.632383541,32.73942322,,48838.54167,,49189.58333,0,113,0.9,,,,,,,0,124,0.9,0,6.01,6.22,0,36.4,7970,
11/16/2014,11/16/2014,0.023411531,,,,,,0.567485,0.558797,1.777,1.207,2.826899612,2.918756376,,,,,,,,,,,,,,,,,,,,,0.975959415,3.73625083,87.73641551,7.114169675,32.08781233,0.876233179,3.564057221,84.3152639,6.659065303,32.72016634,,48660.41667,,49138.54167,0,83,0.8,,,,,,,0,90,0.9,0.3,6.62,5.77,0,30.7,7870,
11/17/2014,11/17/2014,0.027697729,,,,,,0.58845,0.62075,1.869,1.248,2.974942118,3.12128729,,,,,,,,,,,,,,,,,,,,,0.903180063,3.445133316,87.54579167,7.168057338,32.09078755,0.8542895,3.476282309,84.55000607,6.710687347,32.69504628,,48517.70833,,49095.83333,0,113,0.7,,,,,,,0,131,1.2,0,6.01,5.7,0,29.3,7430,
11/18/2014,11/18/2014,0.019519187,0.002171,,0.001662971,,,0.642498,0.693977,2.142,1.464,3.149989288,3.434252767,2.6,2.8,83,35.8,32.35,16.64,0.00125,2.6,,,2,2.3,87,19.8,32.38,16.61,-0.00125,2,1.33,1,0.884426553,3.3701195,87.45380887,7.216735551,32.11027437,0.826963432,3.366978295,84.57359383,6.743049811,32.66157033,,48602.08333,,49037.5,0,65,0.6,,,,,,,0,85,1.4,0,6.49,5.69,0,28.8,7140,-0.376624
11/19/2014,11/19/2014,0.011987302,,,,,,0.691511,0.778263,2.258,1.684,3.607658027,4.389016391,,,,,,,,,,,,,,,,,,,,,0.872549579,3.322611653,88.11687557,7.309946384,32.11099255,0.789979076,3.219040728,84.85500663,6.790781393,32.62696928,,48710.41667,,49012.5,9.4,31,1,,,,,,,18.1,27,0.9,1.5,6.88,5.91,3.97,29,6990,
11/20/2014,11/20/2014,0.015644104,,,,,,0.743941,0.832751,2.442,1.809,3.826108842,4.825288019,,,,,,,,,,,,,,,,,,,,,0.775127351,2.932922468,86.85206834,7.219361636,31.97903114,0.772815642,3.150387042,85.30451608,6.851797697,32.57359214,,48501.04167,,48978.125,10.41,28,0.7,,,,,,,12.5,23,1,3.6,11.4,8.03,6.77,52.9,7330,
11/21/2014,11/21/2014,0.053827437,,,,,,0.784298,0.910136,2.685,1.907,4.052809075,5.317488638,,,,,,,,,,,,,,,,,,,,,0.726599947,2.738813074,84.27426152,6.918752183,31.23179341,0.754928674,3.078839211,85.07502337,6.855548666,32.50488066,,48380.43478,,,0,89,0.7,,,,,,,2.5,78,1.1,0,17.4,20.2,10.7,203,7540,
11/22/2014,11/22/2014,,,,,,,0.810654,0.8952,2.977,2.094,3.680953138,4.444602459,,,,,,,,,,,,,,,,,,,,,0.716190242,2.697174253,85.47123951,7.01151544,31.16793971,0.725235,2.960064495,85.6454777,6.911020488,32.44258791,,48341.66667,,,10.67,52,1.3,,,,,,,3.1,106,2.2,0.3,9.29,11.1,11.1,52.3,7160,
11/23/2014,11/23/2014,0.003015589,,,,,,0.829334,0.958114,2.915,2.103,4.500358684,5.817878405,,,,,,,,,,,,,,,,,,,,,0.749401284,2.830018074,86.92952705,7.16384059,31.07692625,0.746486731,3.045071344,86.36211223,6.98226293,32.41123095,,48160.97561,,48705.43478,0,99,0.8,,,,,,,1.1,106,1.1,0,7.47,9.81,0.85,39.1,7960,
11/24/2014,11/24/2014,0.070987273,,,,,,0.793474,0.963332,3.026,2.208,4.452271659,5.575220061,,,,,,,,,,,,,,,,,,,,,0.767444255,2.90219033,85.93656906,7.130969672,31.1713507,0.784642477,3.197694182,87.26530887,7.073538667,32.39756558,,48227.65957,,,0,113,0.7,,,,,,,0.5,126,0.8,0,7.55,6.48,0,14.2,7900,
11/25/2014,11/25/2014,,,,,,,0.73027,0.976055,2.958,2.167,4.083994692,5.445996668,,,,,,,,,,,,,,,,,,,,,0.781870265,2.959894398,86.01548217,7.138659543,31.90057691,0.813165292,3.311785719,88.61336806,7.198540203,32.3954355,,,,48684.04255,0,104,0.7,,,,,,,0.1,121,1.1,0,7.2,6.02,0,9.26,8570,
11/26/2014,11/26/2014,-0.003400188,,,,,0.042490413,0.7457,0.97083,2.886,2.072,3.956062465,5.236929954,,,,,,,,,,,,,,,,,,,,,0.766159947,2.897052979,,,,0.824177,3.3558324,88.28399862,7.18021572,32.3771375,48865.95745,48338.54167,,48665.625,0,107,0.7,,,,,,,0,125,1.1,0,7.7,6,0,7.55,8140,
11/27/2014,11/27/2014,0.01963626,,,,,0.072448138,0.696049,0.956332,2.615,1.861,3.767758574,4.848614107,,,,,,,,,,,,,,,,,,,,,0.79180122,2.999617879,,,,0.844183978,3.43586056,88.12788251,7.180560171,32.35380129,48966.31579,48352.08333,,48635.41667,0,113,0.6,,,,,,,0,117,0.9,0,8.41,5.95,0,7.05,7810,
11/28/2014,11/28/2014,0.020118406,,,,,0.075241745,0.702952,0.916384,2.357,1.647,3.560297843,4.407835208,,,,,,,,,,,,,,,,,,,,,0.807470086,3.062293452,,,,0.861169086,3.503800839,88.26716561,7.20528126,32.33650041,48981.72043,48343.75,,48619.79167,0,109,0.9,,,,,,,2.2,97,1.4,0,8.61,6.19,0,6.63,7510,
11/29/2014,11/29/2014,0.016933323,,,,,0.077169667,0.709857,0.865407,2.369,1.669,3.544654011,4.45010191,,,,,,,,,,,,,,,,,,,,,0.789417312,2.990082495,,,,0.837602366,3.40953386,88.94582932,7.269478215,32.30897544,48992.47312,48346.875,,48565.625,1.27,46,1.1,,,,,,,9.2,18,1.6,8.6,238,195,0.02,6.29,8000,
11/30/2014,11/30/2014,0.022803333,,,,,0.078807457,0.738399,0.816396,2.262,1.571,3.60581594,4.632406468,,,,,,,,,,,,,,,,,,,,,0.785267275,2.97348222,,,,0.794780516,3.238246571,88.7359619,7.259937834,32.27008336,48678.7234,47961.45833,,48495.83333,16,44,1,,,,,,,17,48,1.4,11.9,369,223,5.03,98,8360,
12/1/2014,12/1/2014,0.047033833,,,,,0.078503323,0.762325,0.867346,2.295,1.575,3.492110819,4.291381146,,,,,,,,,,,,,,,,,,,,,0.741407453,2.798043063,,,,0.776203232,3.163937421,87.98124983,7.207638137,32.22249985,,47347.91667,,48429.16667,0.76,81,0.7,,,,,,,5,96,1.5,3,27.3,79.7,1.26,94.3,8280,
12/2/2014,12/2/2014,0.058012854,,,,,,0.800757,0.942242,2.541,1.775,3.649783577,4.649233962,,,,,,,,,,,,,,,,,,,,,0.758673611,2.867107705,,,,0.735549266,3.001321447,88.19802577,7.244497775,32.06357563,,46735.41667,,48206.25,1.27,14,1.1,,,,,,,6.6,21,1.5,31.8,524,394,443,689,8870,
12/3/2014,12/3/2014,0.103616667,,,,,,0.942016,0.998866,2.699,2.109,3.789488196,5.014622147,,,,,,,,,,,,,,,,,,,,,0.735150032,2.773013441,,,,0.71434929,2.916521634,90.62311643,7.465809901,31.69155323,,44787.5,,47735.41667,36.32,35,1.5,,,,,,,6.2,30,2.9,47,746,353,865,1100,11700,
12/4/2014,12/4/2014,0.168418896,,,,,,1.013237,1.03381,2.824,2.121,3.772610778,4.81589748,,,,,,,,,,,,,,,,,,,,,0.607005415,2.260434989,,,,0.681503716,2.785139105,90.57051943,7.471213103,31.38946838,,43743.75,,47312.5,0.25,79,0.9,,,,,,,5.5,77,1.4,0.3,95.9,92.1,87.9,196,16100,
12/5/2014,12/5/2014,0.170841021,,,,,,0.928939,1.064108,3.013,2.21,3.904012481,5.065301631,,,,,,,,,,,,,,,,,,,,,0.564932426,2.092142957,,,,0.673738936,2.754080351,89.78757695,7.406084972,31.21580315,,43623.95833,,47055.20833,3.05,50,1.2,,,,,,,3.2,43,1.5,0.5,22.7,16,5.17,60.7,22600,
12/6/2014,12/6/2014,0.154787667,,,,,,0.911062,1.001813,3.035,2.167,4.019841324,5.450241962,,,,,,,,,,,,,,,,,,,,,0.551597822,2.038804533,,,,0.650525116,2.661225284,90.00793017,7.419367108,31.08314043,,43803.125,,46892.70833,3.56,90,1,,,,,,,4.3,66,1,5.6,13.1,11.9,4.26,82.3,28100,
