#,----------------------------------,WARNING,----------------------------------------,
#,Some,of,the,data
#,may,not,have,received
#,as,provisional,and,are
#,condition,that,neither,the
#,for,any,damages,resulting
#,,,,
#,Additional,info:,https://help.waterdata.usgs.gov/policies/provisional-data-statement,
#,,,,
#,File-format,description:,https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,
#,Automated-retrieval,info:,https://help.waterdata.usgs.gov/faq/automated-retrievals,
#,,,,
#,Contact:,gs-w_support_nwisweb@usgs.gov,,
#,retrieved:,2/5/2019,18:48:36,EST
#,,,,
#,Data,for,the,following
#,USGS,11179000,ALAMEDA,C
#,-----------------------------------------------------------------------------------,,,
#,,,,
#,Data,provided,for,site
#,TS,parameter,statistic,Description
#,9032,60,3,Discharge
#,,,,
#,Data-value,qualification,codes,included
#,,,,
#,A,Approved,for,publication
#,P,Provisional,data,subject
#,e,Value,has,been
#,,,,
agency_cd,Station,Date,Discharge_cfs,Data_Qualification
USGS,11179000,5/8/2009,28.8,A
USGS,11179000,5/9/2009,26,A
USGS,11179000,5/10/2009,19.8,A
USGS,11179000,5/11/2009,17.9,A
USGS,11179000,5/12/2009,18.7,A
USGS,11179000,5/13/2009,18.5,A
USGS,11179000,5/14/2009,19.7,A
USGS,11179000,5/15/2009,22.5,A
USGS,11179000,5/16/2009,23.6,A
USGS,11179000,5/17/2009,20.2,A
USGS,11179000,5/18/2009,18.2,A
USGS,11179000,5/19/2009,17.2,A
USGS,11179000,5/20/2009,16.3,A
USGS,11179000,5/21/2009,19.2,A
USGS,11179000,5/22/2009,22.8,A
USGS,11179000,5/23/2009,19.2,A
USGS,11179000,5/24/2009,16.8,A
USGS,11179000,5/25/2009,18.8,A
USGS,11179000,5/26/2009,20.5,A
USGS,11179000,5/27/2009,20,A
USGS,11179000,5/28/2009,17.6,A
USGS,11179000,5/29/2009,19.2,A
USGS,11179000,5/30/2009,19.7,A
USGS,11179000,5/31/2009,18.8,A
USGS,11179000,6/1/2009,18.1,A
USGS,11179000,6/2/2009,17.9,A
USGS,11179000,6/3/2009,15.9,A
USGS,11179000,6/4/2009,17.6,A
USGS,11179000,6/5/2009,18.6,A
USGS,11179000,6/6/2009,17.1,A
USGS,11179000,6/7/2009,16.5,A
USGS,11179000,6/8/2009,16,A
USGS,11179000,6/9/2009,19.6,A
USGS,11179000,6/10/2009,22.4,A
USGS,11179000,6/11/2009,27.6,A
USGS,11179000,6/12/2009,26.5,A
USGS,11179000,6/13/2009,23.2,A
USGS,11179000,6/14/2009,18.9,A
USGS,11179000,6/15/2009,19.7,A
USGS,11179000,6/16/2009,26.4,A
USGS,11179000,6/17/2009,24,A
USGS,11179000,6/18/2009,21.1,A
USGS,11179000,6/19/2009,23.6,A
USGS,11179000,6/20/2009,21.5,A
USGS,11179000,6/21/2009,19.3,A
USGS,11179000,6/22/2009,19.9,A
USGS,11179000,6/23/2009,19.7,A
USGS,11179000,6/24/2009,17.9,A
USGS,11179000,6/25/2009,18.3,A
USGS,11179000,6/26/2009,19.1,A
USGS,11179000,6/27/2009,18.4,A
USGS,11179000,6/28/2009,17.3,A
USGS,11179000,6/29/2009,16.6,A
USGS,11179000,6/30/2009,17,A
USGS,11179000,7/1/2009,16.1,A
USGS,11179000,7/2/2009,21.7,A
USGS,11179000,7/3/2009,16.6,A
USGS,11179000,7/4/2009,15.4,A
USGS,11179000,7/5/2009,14.2,A
USGS,11179000,7/6/2009,13.9,A
USGS,11179000,7/7/2009,14,A
USGS,11179000,7/8/2009,13.5,A
USGS,11179000,7/9/2009,13.3,A
USGS,11179000,7/10/2009,12.5,A
USGS,11179000,7/11/2009,14,A
USGS,11179000,7/12/2009,12.3,A
USGS,11179000,7/13/2009,12.5,A
USGS,11179000,7/14/2009,12.7,A
USGS,11179000,7/15/2009,12,A
USGS,11179000,7/16/2009,11.4,A
USGS,11179000,7/17/2009,11.3,A
USGS,11179000,7/18/2009,11.6,A
USGS,11179000,7/19/2009,9.31,A
USGS,11179000,7/20/2009,9,A
USGS,11179000,7/21/2009,9.58,A
USGS,11179000,7/22/2009,10.5,A
USGS,11179000,7/23/2009,10.4,A
USGS,11179000,7/24/2009,11.2,A
USGS,11179000,7/25/2009,10.9,A
USGS,11179000,7/26/2009,12,A
USGS,11179000,7/27/2009,12.1,A
USGS,11179000,7/28/2009,11.5,A
USGS,11179000,7/29/2009,20.6,A
USGS,11179000,7/30/2009,31.4,A
USGS,11179000,7/31/2009,29,A
USGS,11179000,8/1/2009,27.5,A
USGS,11179000,8/2/2009,32.3,A
USGS,11179000,8/3/2009,30.1,A
USGS,11179000,8/4/2009,24.2,A
USGS,11179000,8/5/2009,17.9,A
USGS,11179000,8/6/2009,14,A
USGS,11179000,8/7/2009,14.4,A
USGS,11179000,8/8/2009,19,A
USGS,11179000,8/9/2009,21.2,A
USGS,11179000,8/10/2009,19.7,A
USGS,11179000,8/11/2009,18.4,A
USGS,11179000,8/12/2009,14.2,A
USGS,11179000,8/13/2009,15.9,A
USGS,11179000,8/14/2009,18.1,A
USGS,11179000,8/15/2009,19.1,A
USGS,11179000,8/16/2009,16.7,A
USGS,11179000,8/17/2009,11.8,A
USGS,11179000,8/18/2009,17,A
USGS,11179000,8/19/2009,19.2,A
USGS,11179000,8/20/2009,19.2,A
USGS,11179000,8/21/2009,20,A
USGS,11179000,8/22/2009,19.4,A
USGS,11179000,8/23/2009,14.7,A
USGS,11179000,8/24/2009,13.8,A
USGS,11179000,8/25/2009,14.7,A
USGS,11179000,8/26/2009,19,A
USGS,11179000,8/27/2009,19.2,A
USGS,11179000,8/28/2009,20.4,A
USGS,11179000,8/29/2009,18.3,A
USGS,11179000,8/30/2009,13.2,A
USGS,11179000,8/31/2009,12.5,A
USGS,11179000,9/1/2009,20,A:e
USGS,11179000,9/2/2009,23,A:e
USGS,11179000,9/3/2009,17.8,A
USGS,11179000,9/4/2009,16.6,A
USGS,11179000,9/5/2009,15.1,A
USGS,11179000,9/6/2009,13.4,A
USGS,11179000,9/7/2009,11.7,A
USGS,11179000,9/8/2009,12.3,A
USGS,11179000,9/9/2009,14.8,A
USGS,11179000,9/10/2009,17.3,A
USGS,11179000,9/11/2009,16.3,A
USGS,11179000,9/12/2009,13.8,A
USGS,11179000,9/13/2009,12.5,A
USGS,11179000,9/14/2009,31.4,A
USGS,11179000,9/15/2009,31.5,A
USGS,11179000,9/16/2009,21.2,A
USGS,11179000,9/17/2009,18.5,A
USGS,11179000,9/18/2009,16.9,A
USGS,11179000,9/19/2009,17.5,A
USGS,11179000,9/20/2009,13.5,A
USGS,11179000,9/21/2009,13.4,A
USGS,11179000,9/22/2009,12.4,A
USGS,11179000,9/23/2009,13.9,A
USGS,11179000,9/24/2009,15.9,A
USGS,11179000,9/25/2009,15.9,A
USGS,11179000,9/26/2009,14.7,A
USGS,11179000,9/27/2009,12.2,A
USGS,11179000,9/28/2009,10.6,A
USGS,11179000,9/29/2009,11.8,A
USGS,11179000,9/30/2009,11.6,A
USGS,11179000,10/1/2009,12.3,A
USGS,11179000,10/2/2009,13,A
USGS,11179000,10/3/2009,12.8,A
USGS,11179000,10/4/2009,11.9,A
USGS,11179000,10/5/2009,11.1,A
USGS,11179000,10/6/2009,12.2,A
USGS,11179000,10/7/2009,12.7,A
USGS,11179000,10/8/2009,11.8,A
USGS,11179000,10/9/2009,11.8,A
USGS,11179000,10/10/2009,13.2,A
USGS,11179000,10/11/2009,13.4,A
USGS,11179000,10/12/2009,14.2,A
USGS,11179000,10/13/2009,1880,A
USGS,11179000,10/14/2009,530,A
USGS,11179000,10/15/2009,96.4,A
USGS,11179000,10/16/2009,51.5,A
USGS,11179000,10/17/2009,36.3,A
USGS,11179000,10/18/2009,28.6,A
USGS,11179000,10/19/2009,66.2,A
USGS,11179000,10/20/2009,153,A
USGS,11179000,10/21/2009,40.1,A
USGS,11179000,10/22/2009,46.6,A
USGS,11179000,10/23/2009,53.8,A
USGS,11179000,10/24/2009,51.8,A
USGS,11179000,10/25/2009,51.5,A
USGS,11179000,10/26/2009,51.9,A
USGS,11179000,10/27/2009,42.3,A
USGS,11179000,10/28/2009,18.1,A
USGS,11179000,10/29/2009,17.9,A
USGS,11179000,10/30/2009,33.7,A
USGS,11179000,10/31/2009,46.3,A
USGS,11179000,11/1/2009,46.9,A
USGS,11179000,11/2/2009,45.3,A
USGS,11179000,11/3/2009,43.5,A
USGS,11179000,11/4/2009,45.5,A
USGS,11179000,11/5/2009,41.2,A
USGS,11179000,11/6/2009,43.8,A
USGS,11179000,11/7/2009,45.3,A
USGS,11179000,11/8/2009,45.1,A
USGS,11179000,11/9/2009,44.8,A
USGS,11179000,11/10/2009,45,A
USGS,11179000,11/11/2009,45.9,A
USGS,11179000,11/12/2009,46.1,A
USGS,11179000,11/13/2009,45.9,A
USGS,11179000,11/14/2009,46.7,A
USGS,11179000,11/15/2009,25,A
USGS,11179000,11/16/2009,17.9,A
USGS,11179000,11/17/2009,17.5,A
USGS,11179000,11/18/2009,17.2,A
USGS,11179000,11/19/2009,17,A
USGS,11179000,11/20/2009,18.8,A
USGS,11179000,11/21/2009,53.9,A
USGS,11179000,11/22/2009,22.6,A
USGS,11179000,11/23/2009,19,A
USGS,11179000,11/24/2009,17.5,A
USGS,11179000,11/25/2009,17.4,A
USGS,11179000,11/26/2009,17.7,A
USGS,11179000,11/27/2009,17.9,A
USGS,11179000,11/28/2009,23.2,A
USGS,11179000,11/29/2009,21.1,A
USGS,11179000,11/30/2009,18.2,A
USGS,11179000,12/1/2009,20.2,A
USGS,11179000,12/2/2009,18.8,A
USGS,11179000,12/3/2009,17.6,A
USGS,11179000,12/4/2009,17.5,A
USGS,11179000,12/5/2009,17.4,A
USGS,11179000,12/6/2009,17.5,A
USGS,11179000,12/7/2009,172,A:e
USGS,11179000,12/8/2009,60,A
USGS,11179000,12/9/2009,29.9,A
USGS,11179000,12/10/2009,24.6,A
USGS,11179000,12/11/2009,61.4,A
USGS,11179000,12/12/2009,143,A
USGS,11179000,12/13/2009,458,A
USGS,11179000,12/14/2009,103,A
USGS,11179000,12/15/2009,44.1,A
USGS,11179000,12/16/2009,31.2,A
USGS,11179000,12/17/2009,26.4,A
USGS,11179000,12/18/2009,23,A
USGS,11179000,12/19/2009,21.1,A
USGS,11179000,12/20/2009,19.9,A
USGS,11179000,12/21/2009,19.5,A
USGS,11179000,12/22/2009,24.7,A
USGS,11179000,12/23/2009,19.7,A
USGS,11179000,12/24/2009,17.3,A
USGS,11179000,12/25/2009,16.6,A
USGS,11179000,12/26/2009,15.6,A
USGS,11179000,12/27/2009,185,A
USGS,11179000,12/28/2009,40.9,A
USGS,11179000,12/29/2009,34.2,A
USGS,11179000,12/30/2009,30.3,A
USGS,11179000,12/31/2009,27.4,A
USGS,11179000,1/1/2010,19.5,A
USGS,11179000,1/2/2010,16.7,A
USGS,11179000,1/3/2010,15.7,A
USGS,11179000,1/4/2010,15.3,A
USGS,11179000,1/5/2010,23.8,A
USGS,11179000,1/6/2010,24.1,A
USGS,11179000,1/7/2010,23.9,A
USGS,11179000,1/8/2010,22,A
USGS,11179000,1/9/2010,15,A
USGS,11179000,1/10/2010,15.2,A
USGS,11179000,1/11/2010,15.1,A
USGS,11179000,1/12/2010,61.5,A
USGS,11179000,1/13/2010,110,A
USGS,11179000,1/14/2010,48.9,A
USGS,11179000,1/15/2010,32.1,A
USGS,11179000,1/16/2010,30.9,A
USGS,11179000,1/17/2010,22.9,A
USGS,11179000,1/18/2010,244,A
USGS,11179000,1/19/2010,1060,A
USGS,11179000,1/20/2010,2020,A
USGS,11179000,1/21/2010,1130,A
USGS,11179000,1/22/2010,1060,A
USGS,11179000,1/23/2010,512,A
USGS,11179000,1/24/2010,257,A
USGS,11179000,1/25/2010,214,A
USGS,11179000,1/26/2010,274,A
USGS,11179000,1/27/2010,177,A
USGS,11179000,1/28/2010,107,A
USGS,11179000,1/29/2010,84,A
USGS,11179000,1/30/2010,159,A
USGS,11179000,1/31/2010,92.9,A
USGS,11179000,2/1/2010,78.2,A
USGS,11179000,2/2/2010,67.4,A
USGS,11179000,2/3/2010,77.1,A
USGS,11179000,2/4/2010,71.4,A
USGS,11179000,2/5/2010,249,A
USGS,11179000,2/6/2010,192,A
USGS,11179000,2/7/2010,128,A
USGS,11179000,2/8/2010,98.8,A
USGS,11179000,2/9/2010,147,A
USGS,11179000,2/10/2010,111,A
USGS,11179000,2/11/2010,89.3,A
USGS,11179000,2/12/2010,79,A
USGS,11179000,2/13/2010,74.5,A
USGS,11179000,2/14/2010,70.5,A
USGS,11179000,2/15/2010,65.8,A
USGS,11179000,2/16/2010,60.3,A
USGS,11179000,2/17/2010,52.8,A
USGS,11179000,2/18/2010,45.7,A
USGS,11179000,2/19/2010,41.7,A
USGS,11179000,2/20/2010,38.9,A
USGS,11179000,2/21/2010,87.7,A
USGS,11179000,2/22/2010,148,A
USGS,11179000,2/23/2010,159,A:e
USGS,11179000,2/24/2010,614,A:e
USGS,11179000,2/25/2010,226,A
USGS,11179000,2/26/2010,419,A
USGS,11179000,2/27/2010,698,A
USGS,11179000,2/28/2010,524,A
USGS,11179000,3/1/2010,518,A
USGS,11179000,3/2/2010,579,A
USGS,11179000,3/3/2010,1370,A
USGS,11179000,3/4/2010,1060,A
USGS,11179000,3/5/2010,435,A
USGS,11179000,3/6/2010,245,A
USGS,11179000,3/7/2010,164,A
USGS,11179000,3/8/2010,126,A
USGS,11179000,3/9/2010,119,A
USGS,11179000,3/10/2010,140,A
USGS,11179000,3/11/2010,97.9,A
USGS,11179000,3/12/2010,241,A
USGS,11179000,3/13/2010,302,A
USGS,11179000,3/14/2010,141,A
USGS,11179000,3/15/2010,109,A
USGS,11179000,3/16/2010,97,A
USGS,11179000,3/17/2010,85.3,A
USGS,11179000,3/18/2010,78.7,A
USGS,11179000,3/19/2010,71.8,A
USGS,11179000,3/20/2010,59.6,A
USGS,11179000,3/21/2010,55.1,A
USGS,11179000,3/22/2010,52.3,A
USGS,11179000,3/23/2010,58.1,A
USGS,11179000,3/24/2010,53.9,A
USGS,11179000,3/25/2010,52.9,A
USGS,11179000,3/26/2010,56.2,A
USGS,11179000,3/27/2010,44.7,A
USGS,11179000,3/28/2010,41.6,A
USGS,11179000,3/29/2010,40.2,A
USGS,11179000,3/30/2010,97.3,A
USGS,11179000,3/31/2010,168,A
USGS,11179000,4/1/2010,102,A
USGS,11179000,4/2/2010,77,A
USGS,11179000,4/3/2010,106,A
USGS,11179000,4/4/2010,155,A
USGS,11179000,4/5/2010,468,A
USGS,11179000,4/6/2010,161,A
USGS,11179000,4/7/2010,100,A
USGS,11179000,4/8/2010,77.6,A
USGS,11179000,4/9/2010,66.6,A
USGS,11179000,4/10/2010,59.8,A
USGS,11179000,4/11/2010,245,A
USGS,11179000,4/12/2010,517,A
USGS,11179000,4/13/2010,334,A
USGS,11179000,4/14/2010,180,A
USGS,11179000,4/15/2010,152,A
USGS,11179000,4/16/2010,141,A
USGS,11179000,4/17/2010,134,A
USGS,11179000,4/18/2010,128,A
USGS,11179000,4/19/2010,124,A
USGS,11179000,4/20/2010,257,A
USGS,11179000,4/21/2010,175,A
USGS,11179000,4/22/2010,167,A
USGS,11179000,4/23/2010,122,A
USGS,11179000,4/24/2010,92.8,A
USGS,11179000,4/25/2010,82.7,A
USGS,11179000,4/26/2010,79.4,A
USGS,11179000,4/27/2010,86.5,A
USGS,11179000,4/28/2010,95.7,A
USGS,11179000,4/29/2010,83.3,A
USGS,11179000,4/30/2010,60.1,A
USGS,11179000,5/1/2010,53.2,A
USGS,11179000,5/2/2010,48.3,A
USGS,11179000,5/3/2010,44.6,A
USGS,11179000,5/4/2010,41.6,A
USGS,11179000,5/5/2010,39.3,A
USGS,11179000,5/6/2010,37.3,A
USGS,11179000,5/7/2010,36.2,A
USGS,11179000,5/8/2010,34.6,A
USGS,11179000,5/9/2010,39.1,A
USGS,11179000,5/10/2010,56,A
USGS,11179000,5/11/2010,74.5,A
USGS,11179000,5/12/2010,42.3,A
USGS,11179000,5/13/2010,38.1,A
USGS,11179000,5/14/2010,34.7,A
USGS,11179000,5/15/2010,34.6,A
USGS,11179000,5/16/2010,35.4,A
USGS,11179000,5/17/2010,35.2,A:e
USGS,11179000,5/18/2010,37.8,A:e
USGS,11179000,5/19/2010,42.3,A
USGS,11179000,5/20/2010,39.1,A
USGS,11179000,5/21/2010,33.1,A
USGS,11179000,5/22/2010,34.2,A
USGS,11179000,5/23/2010,35.5,A
USGS,11179000,5/24/2010,36.3,A
USGS,11179000,5/25/2010,58.5,A
USGS,11179000,5/26/2010,129,A
USGS,11179000,5/27/2010,68.9,A
USGS,11179000,5/28/2010,71.6,A
USGS,11179000,5/29/2010,49.8,A
USGS,11179000,5/30/2010,43.3,A
USGS,11179000,5/31/2010,40.8,A
USGS,11179000,6/1/2010,36.7,A
USGS,11179000,6/2/2010,27.8,A
USGS,11179000,6/3/2010,35.8,A
USGS,11179000,6/4/2010,50.8,A
USGS,11179000,6/5/2010,28.6,A
USGS,11179000,6/6/2010,23.9,A
USGS,11179000,6/7/2010,22.1,A
USGS,11179000,6/8/2010,22.7,A
USGS,11179000,6/9/2010,24.2,A
USGS,11179000,6/10/2010,20.2,A
USGS,11179000,6/11/2010,19.6,A
USGS,11179000,6/12/2010,19.8,A
USGS,11179000,6/13/2010,18.9,A
USGS,11179000,6/14/2010,18,A
USGS,11179000,6/15/2010,19,A
USGS,11179000,6/16/2010,24.5,A
USGS,11179000,6/17/2010,24.5,A
USGS,11179000,6/18/2010,20.9,A
USGS,11179000,6/19/2010,21.2,A
USGS,11179000,6/20/2010,22.1,A
USGS,11179000,6/21/2010,21.8,A
USGS,11179000,6/22/2010,26.2,A
USGS,11179000,6/23/2010,28.3,A
USGS,11179000,6/24/2010,31,A
USGS,11179000,6/25/2010,29.1,A
USGS,11179000,6/26/2010,28.4,A
USGS,11179000,6/27/2010,28.1,A
USGS,11179000,6/28/2010,27.1,A
USGS,11179000,6/29/2010,22.3,A
USGS,11179000,6/30/2010,19.3,A
USGS,11179000,7/1/2010,23.3,A
USGS,11179000,7/2/2010,23.5,A
USGS,11179000,7/3/2010,30.2,A
USGS,11179000,7/4/2010,41.4,A
USGS,11179000,7/5/2010,41.1,A
USGS,11179000,7/6/2010,40.7,A
USGS,11179000,7/7/2010,49.6,A
USGS,11179000,7/8/2010,42.6,A
USGS,11179000,7/9/2010,45.9,A
USGS,11179000,7/10/2010,31.9,A
USGS,11179000,7/11/2010,24.1,A
USGS,11179000,7/12/2010,22.3,A
USGS,11179000,7/13/2010,30.3,A
USGS,11179000,7/14/2010,27,A
USGS,11179000,7/15/2010,20,A
USGS,11179000,7/16/2010,18.3,A
USGS,11179000,7/17/2010,18.7,A
USGS,11179000,7/18/2010,17.2,A
USGS,11179000,7/19/2010,16.3,A
USGS,11179000,7/20/2010,17,A
USGS,11179000,7/21/2010,19.2,A
USGS,11179000,7/22/2010,19.5,A
USGS,11179000,7/23/2010,17.6,A
USGS,11179000,7/24/2010,23.9,A
USGS,11179000,7/25/2010,18.4,A
USGS,11179000,7/26/2010,17,A
USGS,11179000,7/27/2010,25.4,A
USGS,11179000,7/28/2010,23.3,A
USGS,11179000,7/29/2010,24.5,A
USGS,11179000,7/30/2010,19.6,A
USGS,11179000,7/31/2010,22.5,A
USGS,11179000,8/1/2010,20.1,A
USGS,11179000,8/2/2010,19.7,A
USGS,11179000,8/3/2010,21.1,A
USGS,11179000,8/4/2010,20.5,A
USGS,11179000,8/5/2010,18.7,A
USGS,11179000,8/6/2010,20.1,A
USGS,11179000,8/7/2010,20.3,A
USGS,11179000,8/8/2010,16.3,A
USGS,11179000,8/9/2010,16.8,A
USGS,11179000,8/10/2010,19.4,A
USGS,11179000,8/11/2010,22.5,A
USGS,11179000,8/12/2010,21.6,A
USGS,11179000,8/13/2010,22.1,A
USGS,11179000,8/14/2010,24.1,A
USGS,11179000,8/15/2010,21.8,A
USGS,11179000,8/16/2010,18.5,A
USGS,11179000,8/17/2010,22,A
USGS,11179000,8/18/2010,22.4,A
USGS,11179000,8/19/2010,25.7,A
USGS,11179000,8/20/2010,23.2,A
USGS,11179000,8/21/2010,19.8,A
USGS,11179000,8/22/2010,17.6,A
USGS,11179000,8/23/2010,16.6,A
USGS,11179000,8/24/2010,15.4,A
USGS,11179000,8/25/2010,15.1,A
USGS,11179000,8/26/2010,14.1,A
USGS,11179000,8/27/2010,13,A
USGS,11179000,8/28/2010,19.9,A
USGS,11179000,8/29/2010,22.8,A
USGS,11179000,8/30/2010,24.3,A
USGS,11179000,8/31/2010,24.1,A
USGS,11179000,9/1/2010,19.8,A
USGS,11179000,9/2/2010,22.8,A
USGS,11179000,9/3/2010,25.1,A
USGS,11179000,9/4/2010,23.2,A
USGS,11179000,9/5/2010,23.1,A
USGS,11179000,9/6/2010,26.5,A
USGS,11179000,9/7/2010,24.9,A
USGS,11179000,9/8/2010,19.8,A
USGS,11179000,9/9/2010,29.1,A
USGS,11179000,9/10/2010,28.2,A
USGS,11179000,9/11/2010,28.4,A
USGS,11179000,9/12/2010,28.4,A
USGS,11179000,9/13/2010,26.7,A
USGS,11179000,9/14/2010,22.1,A
USGS,11179000,9/15/2010,18.4,A
USGS,11179000,9/16/2010,16.6,A
USGS,11179000,9/17/2010,14.9,A
USGS,11179000,9/18/2010,26,A
USGS,11179000,9/19/2010,29.5,A
USGS,11179000,9/20/2010,27.1,A
USGS,11179000,9/21/2010,20.2,A
USGS,11179000,9/22/2010,25.6,A
USGS,11179000,9/23/2010,28.1,A
USGS,11179000,9/24/2010,21.7,A
USGS,11179000,9/25/2010,32.2,A
USGS,11179000,9/26/2010,20,A
USGS,11179000,9/27/2010,17.6,A
USGS,11179000,9/28/2010,27.6,A
USGS,11179000,9/29/2010,27.3,A
USGS,11179000,9/30/2010,24.5,A
USGS,11179000,10/1/2010,24.8,A
USGS,11179000,10/2/2010,30.1,A
USGS,11179000,10/3/2010,32.4,A
USGS,11179000,10/4/2010,31.4,A
USGS,11179000,10/5/2010,31.9,A
USGS,11179000,10/6/2010,39,A
USGS,11179000,10/7/2010,35.5,A
USGS,11179000,10/8/2010,34.4,A
USGS,11179000,10/9/2010,25.7,A
USGS,11179000,10/10/2010,24.1,A
USGS,11179000,10/11/2010,27.1,A
USGS,11179000,10/12/2010,26.1,A
USGS,11179000,10/13/2010,21.9,A
USGS,11179000,10/14/2010,20.9,A
USGS,11179000,10/15/2010,21.2,A
USGS,11179000,10/16/2010,18.8,A
USGS,11179000,10/17/2010,27.3,A
USGS,11179000,10/18/2010,36,A
USGS,11179000,10/19/2010,35.2,A
USGS,11179000,10/20/2010,28.4,A
USGS,11179000,10/21/2010,27.4,A
USGS,11179000,10/22/2010,24.5,A
USGS,11179000,10/23/2010,29.8,A
USGS,11179000,10/24/2010,216,A
USGS,11179000,10/25/2010,167,A
USGS,11179000,10/26/2010,44.1,A
USGS,11179000,10/27/2010,31.1,A
USGS,11179000,10/28/2010,27,A
USGS,11179000,10/29/2010,20.1,A
USGS,11179000,10/30/2010,31.2,A
USGS,11179000,10/31/2010,29.3,A
USGS,11179000,11/1/2010,19.2,A
USGS,11179000,11/2/2010,21.5,A
USGS,11179000,11/3/2010,24.8,A
USGS,11179000,11/4/2010,17.8,A
USGS,11179000,11/5/2010,16.1,A
USGS,11179000,11/6/2010,16.5,A
USGS,11179000,11/7/2010,55.9,A
USGS,11179000,11/8/2010,85.9,A
USGS,11179000,11/9/2010,25.9,A
USGS,11179000,11/10/2010,27.8,A
USGS,11179000,11/11/2010,20.2,A
USGS,11179000,11/12/2010,17.1,A
USGS,11179000,11/13/2010,17,A
USGS,11179000,11/14/2010,15.5,A
USGS,11179000,11/15/2010,14.8,A
USGS,11179000,11/16/2010,15,A
USGS,11179000,11/17/2010,15.5,A
USGS,11179000,11/18/2010,18.6,A
USGS,11179000,11/19/2010,18.4,A
USGS,11179000,11/20/2010,148,A
USGS,11179000,11/21/2010,493,A
USGS,11179000,11/22/2010,86.9,A
USGS,11179000,11/23/2010,195,A
USGS,11179000,11/24/2010,86.2,A
USGS,11179000,11/25/2010,48.4,A
USGS,11179000,11/26/2010,41.1,A
USGS,11179000,11/27/2010,84.2,A
USGS,11179000,11/28/2010,111,A
USGS,11179000,11/29/2010,45.5,A
USGS,11179000,11/30/2010,33.8,A
USGS,11179000,12/1/2010,35.9,A
USGS,11179000,12/2/2010,26.6,A
USGS,11179000,12/3/2010,24.5,A
USGS,11179000,12/4/2010,23.9,A
USGS,11179000,12/5/2010,32.9,A
USGS,11179000,12/6/2010,145,A
USGS,11179000,12/7/2010,46.1,A
USGS,11179000,12/8/2010,118,A
USGS,11179000,12/9/2010,192,A
USGS,11179000,12/10/2010,53.9,A
USGS,11179000,12/11/2010,36.9,A
USGS,11179000,12/12/2010,30.9,A
USGS,11179000,12/13/2010,28.4,A
USGS,11179000,12/14/2010,38.7,A
USGS,11179000,12/15/2010,132,A
USGS,11179000,12/16/2010,50.2,A
USGS,11179000,12/17/2010,81.2,A
USGS,11179000,12/18/2010,258,A
USGS,11179000,12/19/2010,1310,A
USGS,11179000,12/20/2010,343,A
USGS,11179000,12/21/2010,169,A
USGS,11179000,12/22/2010,129,A
USGS,11179000,12/23/2010,77.6,A
USGS,11179000,12/24/2010,61.6,A
USGS,11179000,12/25/2010,114,A
USGS,11179000,12/26/2010,274,A
USGS,11179000,12/27/2010,83.2,A
USGS,11179000,12/28/2010,71.5,A
USGS,11179000,12/29/2010,1490,A
USGS,11179000,12/30/2010,295,A
USGS,11179000,12/31/2010,156,A
USGS,11179000,1/1/2011,205,A
USGS,11179000,1/2/2011,178,A
USGS,11179000,1/3/2011,118,A
USGS,11179000,1/4/2011,89,A
USGS,11179000,1/5/2011,69.8,A
USGS,11179000,1/6/2011,61.6,A
USGS,11179000,1/7/2011,52.6,A
USGS,11179000,1/8/2011,47.9,A
USGS,11179000,1/9/2011,45.3,A
USGS,11179000,1/10/2011,43.3,A
USGS,11179000,1/11/2011,40.3,A
USGS,11179000,1/12/2011,49.4,A
USGS,11179000,1/13/2011,50,A
USGS,11179000,1/14/2011,59,A
USGS,11179000,1/15/2011,49.5,A
USGS,11179000,1/16/2011,36,A
USGS,11179000,1/17/2011,33.9,A
USGS,11179000,1/18/2011,35.2,A
USGS,11179000,1/19/2011,35.4,A
USGS,11179000,1/20/2011,32.5,A
USGS,11179000,1/21/2011,31.9,A
USGS,11179000,1/22/2011,35.6,A
USGS,11179000,1/23/2011,33.6,A
USGS,11179000,1/24/2011,33.4,A
USGS,11179000,1/25/2011,33.2,A
USGS,11179000,1/26/2011,32.4,A
USGS,11179000,1/27/2011,32.8,A
USGS,11179000,1/28/2011,37.3,A
USGS,11179000,1/29/2011,39.2,A
USGS,11179000,1/30/2011,146,A
USGS,11179000,1/31/2011,104,A
USGS,11179000,2/1/2011,44.2,A
USGS,11179000,2/2/2011,34.5,A
USGS,11179000,2/3/2011,30.2,A
USGS,11179000,2/4/2011,29.4,A
USGS,11179000,2/5/2011,24.8,A
USGS,11179000,2/6/2011,26.2,A
USGS,11179000,2/7/2011,27.9,A
USGS,11179000,2/8/2011,28.8,A
USGS,11179000,2/9/2011,27,A
USGS,11179000,2/10/2011,26.9,A
USGS,11179000,2/11/2011,29.3,A
USGS,11179000,2/12/2011,27.3,A
USGS,11179000,2/13/2011,27.4,A
USGS,11179000,2/14/2011,25.8,A
USGS,11179000,2/15/2011,36.7,A
USGS,11179000,2/16/2011,332,A
USGS,11179000,2/17/2011,546,A
USGS,11179000,2/18/2011,429,A
USGS,11179000,2/19/2011,885,A
USGS,11179000,2/20/2011,373,A
USGS,11179000,2/21/2011,168,A
USGS,11179000,2/22/2011,108,A
USGS,11179000,2/23/2011,75.6,A
